pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
white	chrXVII	4100001	4150000	0.0364547643051135	1124	30483	836187	40533
common	chrXVII	4150001	4200000	0.0339817222944661	929	22578	664416	60204
white	chrXVII	4150001	4200000	0.0352445291298573	929	24416	692760	31860
common	chrXVII	4200001	4250000	0.0256173507910401	945	17507	683404	53696
white	chrXVII	4200001	4250000	0.0271804990433718	945	19065	701422	35678
common	chrXVII	4250001	4300000	0.0606328105786566	863	37228	613991	59149
white	chrXVII	4250001	4300000	0.05979668414437	863	38581	645203	27937
common	chrXVII	4300001	4350000	0.0467173995285627	958	32107	687260	59980
white	chrXVII	4300001	4350000	0.0471369400009878	958	33401	708595	38645
white	chrXVII	4350001	4400000	0.0374759287093561	1009	28374	757126	29894
common	chrXVII	4350001	4400000	0.0398532990384015	1009	28742	721195	65825
common	chrXVII	4400001	4450000	0.0375809483068549	918	24774	659217	56823
white	chrXVII	4400001	4450000	0.0352270871674014	918	23946	679761	36279
common	chrXVII	4450001	4500000	0.0494749059585238	909	31842	643599	65421
white	chrXVII	4450001	4500000	0.0460158183974968	909	31266	679462	29558
common	chrXVII	4500001	4550000	0.0279477958682402	976	19639	702703	58577
white	chrXVII	4500001	4550000	0.0285688834069962	976	20846	729675	31605
common	chrXVII	4550001	4600000	0.0340284193392283	1145	27846	818316	74784
white	chrXVII	4550001	4600000	0.0363631244082515	1145	30994	852347	40753
common	chrXVII	4600001	4650000	0.0331745079038284	1251	29681	894693	81087
white	chrXVII	4600001	4650000	0.0349052654839991	1251	32855	941262	34518
white	chrXVII	4650001	4700000	0.0431643641302495	1026	32925	762782	37498
common	chrXVII	4650001	4700000	0.0417673554602094	1026	30489	729972	70308
common	chrXVII	4700001	4750000	0.0345510169758483	1060	25885	749182	77618
white	chrXVII	4700001	4750000	0.0387779779820169	1060	30754	793079	33721
common	chrXVII	4750001	4800000	0.0373033038818203	949	25560	685194	55026
white	chrXVII	4750001	4800000	0.03592269521627	949	25504	709969	30251
common	chrXVII	4800001	4850000	0.0375720801615766	819	21821	580777	58043
white	chrXVII	4800001	4850000	0.0314323952867788	819	19188	610453	28367
common	chrXVII	4850001	4900000	0.0272359204140232	1003	19293	708366	73974
white	chrXVII	4850001	4900000	0.030302148028845	1003	22897	755623	26717
common	chrXVII	4900001	4950000	0.0253780413639211	1211	22200	874772	69808
white	chrXVII	4900001	4950000	0.0239411721704226	1211	21615	902838	41742
white	chrXVII	4950001	5000000	0.0300296772524631	1131	25307	842733	39447
common	chrXVII	4950001	5000000	0.0331279157112358	1131	26814	809408	72772
white	chrXVII	5000001	5050000	0.0343439611394719	1202	30819	897363	40197
common	chrXVII	5000001	5050000	0.0323388514384304	1202	27853	861286	76274
common	chrXVII	5050001	5100000	0.0408809554151723	1524	44911	1098580	90140
white	chrXVII	5050001	5100000	0.03869587371619	1524	44274	1144153	44567
common	chrXVII	5100001	5150000	0.0406783392351938	602	17369	426984	42576
white	chrXVII	5100001	5150000	0.0398033728567887	602	17822	447751	21809
common	chrXVII	5150001	5200000	0.043840105558019	775	24321	554766	49734
white	chrXVII	5150001	5200000	0.0419984862588845	775	24138	574735	29765
common	chrXVII	5200001	5250000	0.0470152985020982	876	29432	626009	57271
white	chrXVII	5200001	5250000	0.0467818540144198	876	30574	653544	29736
common	chrXVII	5250001	5300000	0.0296070857988404	872	18328	619041	61119
white	chrXVII	5250001	5300000	0.0314682302850568	872	20458	650116	30044
common	chrXVII	5300001	5350000	0.0422447060638149	940	28484	674262	58938
white	chrXVII	5300001	5350000	0.0398059137609764	940	27942	701956	31244
white	chrXVII	5350001	5400000	0.0402879545827731	827	24781	615097	29963
common	chrXVII	5350001	5400000	0.0404375376263991	827	23778	588018	57042
common	chrXVII	5400001	5450000	0.0290651764562959	1109	22968	790224	74796
white	chrXVII	5400001	5450000	0.026949634614944	1109	22352	829399	35621
common	chrXVII	5450001	5500000	0.0275159460551805	901	17769	645771	57009
white	chrXVII	5450001	5500000	0.0277813774951627	901	18651	671349	31431
common	chrXVII	5500001	5550000	0.0230393465890229	945	15616	677797	59303
white	chrXVII	5500001	5550000	0.021905957862425	945	15229	695199	41901
common	chrXVII	5550001	5600000	0.0330341550357989	1004	23872	722646	60474
white	chrXVII	5550001	5600000	0.036927160066445	1004	27521	745278	37842
common	chrXVII	5600001	5650000	0.0269090159770061	789	15148	562934	52486
white	chrXVII	5600001	5650000	0.0273065770005813	789	16112	590041	25379
white	chrXVII	5650001	5700000	0.0326005395075062	786	18986	582383	30697
common	chrXVII	5650001	5700000	0.0312616927001745	786	17462	558575	54505
common	chrXVII	5700001	5750000	0.0315784221836544	798	17722	561206	61234
white	chrXVII	5700001	5750000	0.0317908399727903	798	19021	598317	24123
common	chrXVII	5750001	5800000	0.038799879182468	1038	28903	744925	64715
white	chrXVII	5750001	5800000	0.0370503662551547	1038	28517	769682	39958
common	chrXVII	5800001	5850000	0.0374731607132248	660	17662	471324	43476
white	chrXVII	5800001	5850000	0.0400389493434921	660	19696	491921	22879
common	chrXVII	5850001	5900000	0.0369280323467656	863	22723	615332	57808
white	chrXVII	5850001	5900000	0.0388437020836089	863	24953	642395	30745
common	chrXVII	5900001	5950000	0.0304780321357126	1078	23295	764321	76519
white	chrXVII	5900001	5950000	0.0313679764919655	1078	25342	807894	32946
white	chrXVII	5950001	6000000	0.0277841586245476	993	20562	740062	34478
common	chrXVII	5950001	6000000	0.0237329298824888	993	16769	706571	67969
common	chrXVII	6000001	6050000	0.0327150393545292	997	23193	708940	68720
white	chrXVII	6000001	6050000	0.0308799256446004	997	23124	748836	28824
common	chrXVII	6050001	6100000	0.0406790199494371	952	27740	681924	60636
white	chrXVII	6050001	6100000	0.038710977008094	952	27481	709902	32658
common	chrXVII	6100001	6150000	0.0263976733962715	984	18435	698357	69163
white	chrXVII	6100001	6150000	0.0269674422266839	984	19865	736629	30891
common	chrXVII	6150001	6200000	0.0174737277605544	1027	12755	729953	71107
white	chrXVII	6150001	6200000	0.014798056499298	1027	11342	766452	34608
white	chrXVII	6200001	6250000	0.0249872285894879	933	17315	692954	34786
common	chrXVII	6200001	6250000	0.0256490515753418	933	17208	670902	56838
white	chrXVII	6250001	6300000	0.0471866396221924	1237	43224	916022	48838
common	chrXVII	6250001	6300000	0.0429123479044614	1237	38089	887600	77260
common	chrXVII	6300001	6350000	0.037456508738456	838	22360	596959	56681
white	chrXVII	6300001	6350000	0.0358272502211558	838	22518	628516	25124
common	chrXVII	6350001	6400000	0.0245746857132865	1270	22488	915088	75512
white	chrXVII	6350001	6400000	0.0241423809011721	1270	22899	948498	42102
common	chrXVII	6400001	6450000	0.0150465813420508	893	9592	637487	59053
white	chrXVII	6400001	6450000	0.0146858474838378	893	9734	662815	33725
common	chrXVII	6450001	6500000	0.029796577486403	937	20057	673131	57729
white	chrXVII	6450001	6500000	0.0287546420243544	937	19977	694740	36120
common	chrXVII	6500001	6550000	0.0239333968795183	994	17099	714441	60879
white	chrXVII	6500001	6550000	0.0263085732502488	994	19476	740291	35029
white	chrXVII	6550001	6600000	0.0183104664320667	722	9725	531117	32043
common	chrXVII	6550001	6600000	0.0162625642451413	722	8423	517938	45222
common	chrXVII	6600001	6650000	0.0197528346337432	929	13172	666841	57779
white	chrXVII	6600001	6650000	0.019026575563678	929	13149	691086	33534
common	chrXVII	6650001	6700000	0.026063456591222	1020	19057	731177	64423
white	chrXVII	6650001	6700000	0.0251202459594452	1020	19021	757198	38402
common	chrXVII	6700001	6750000	0.0183419995948241	815	10593	577527	58173
white	chrXVII	6700001	6750000	0.0177008623370469	815	10758	607767	27933
common	chrXVII	6750001	6800000	0.0156241140643398	1064	11849	758379	71541
white	chrXVII	6750001	6800000	0.0105037786840449	1064	8399	799617	30303
common	chrXVII	6800001	6850000	0.0285229062210237	986	20087	704241	64839
white	chrXVII	6800001	6850000	0.0274730783613433	986	20277	738068	31012
white	chrXVII	6850001	6900000	0.0230668549074972	1094	18822	815976	37344
common	chrXVII	6850001	6900000	0.0218356395923063	1094	17156	785688	67632
common	chrXVII	6900001	6950000	0.017455577471445	1125	14257	816759	60741
white	chrXVII	6900001	6950000	0.0156219059517337	1125	13017	833253	44247
common	chrXVII	6950001	7000000	0.0226478558256345	926	15069	665361	56919
white	chrXVII	6950001	7000000	0.0221715921455225	926	15181	684705	37575
common	chrXVII	7000001	7050000	0.0150636533620752	815	8749	580802	54898
white	chrXVII	7000001	7050000	0.0169800017303212	815	10402	612603	23097
common	chrXVII	7050001	7100000	0.0327266507344576	867	20281	619709	56551
white	chrXVII	7050001	7100000	0.0332235150848645	867	21389	643791	32469
common	chrXVII	7100001	7150000	0.0196477274142461	1017	14199	722679	70581
white	chrXVII	7100001	7150000	0.0185813348514679	1017	14100	758826	34434
white	chrXVII	7150001	7200000	0.024913867304669	1145	21014	843466	49634
common	chrXVII	7150001	7200000	0.0259204182314243	1145	21300	821746	71354
common	chrXVII	7200001	7250000	0.028679512877187	985	20060	699454	68846
white	chrXVII	7200001	7250000	0.0293082471539063	985	21584	736448	31852
common	chrXVII	7250001	7300000	0.0410327621388691	1105	32918	802237	59663
white	chrXVII	7250001	7300000	0.0399243339046431	1105	32798	821504	40396
common	chrXVII	7300001	7350000	0.0287382205909505	802	16654	579507	46053
white	chrXVII	7300001	7350000	0.0283797677436753	802	16838	593310	32250
common	chrXVII	7350001	7400000	0.0211897048695252	1100	16614	784060	73940
white	chrXVII	7350001	7400000	0.0161239066984125	1100	13192	818164	39836
common	chrXVII	7400001	7450000	0.0248264161305507	855	15189	611808	55092
white	chrXVII	7400001	7450000	0.0269589553698115	855	17233	639231	27669
common	chrXVII	7450001	7500000	0.0151161490746355	830	8924	590362	57038
white	chrXVII	7450001	7500000	0.0176960033703586	830	10921	617145	30255
white	chrXVII	7500001	7550000	0.0089700578855952	1171	7917	882603	30777
common	chrXVII	7500001	7550000	0.0087142521425933	1171	7268	834036	79344
common	chrXVII	7550001	7600000	0.0182202591784783	1149	14995	822985	73235
white	chrXVII	7550001	7600000	0.0189696462476845	1149	16365	862694	33526
common	chrXVII	7600001	7650000	0.0203312193520482	1080	15606	767588	74812
white	chrXVII	7600001	7650000	0.0172010156432114	1080	13725	797918	44482
common	chrXVII	7650001	7700000	0.0173317471749926	1047	12850	741414	75246
white	chrXVII	7650001	7700000	0.0165402203747875	1047	12974	784391	32269
common	chrXVII	7700001	7750000	0.0150303170797082	971	10374	690205	67175
white	chrXVII	7700001	7750000	0.0126292951557069	971	9139	723635	33745
common	chrXVII	7750001	7800000	0.0142418043036784	1120	11389	799688	73912
white	chrXVII	7750001	7800000	0.0170062764542411	1120	14179	833751	39849
white	chrXVII	7800001	7850000	0.0167409356074042	1038	12931	772418	37222
common	chrXVII	7800001	7850000	0.0179827376551485	1038	13280	738486	71154
common	chrXVII	7850001	7900000	0.0145075989846504	996	10339	712661	64219
white	chrXVII	7850001	7900000	0.0135806822495943	996	10052	740169	36711
common	chrXVII	7900001	7950000	0.0073818154657377	877	4645	629249	54811
white	chrXVII	7900001	7950000	0.0077731076294173	877	5058	650705	33355
common	chrXVII	7950001	8000000	0.0186201365917931	909	12097	649673	59347
white	chrXVII	7950001	8000000	0.0184229755106336	909	12430	674701	34319
common	chrXVII	8000001	8050000	0.0207526685853765	955	14241	686225	58675
white	chrXVII	8000001	8050000	0.018910050595217	955	13399	708565	36335
common	chrXVII	8050001	8100000	0.0191480555288889	891	12167	635417	59563
white	chrXVII	8050001	8100000	0.0200216011880653	891	13347	666630	28350
white	chrXVII	8100001	8150000	0.0217671938791574	1024	16592	762248	36472
common	chrXVII	8100001	8150000	0.0262750820368429	1024	19177	729855	68865
common	chrXVII	8150001	8200000	0.0189102657817022	774	10348	547216	56504
white	chrXVII	8150001	8200000	0.0185070772562876	774	10664	576212	27508
common	chrXVII	8200001	8250000	0.0187200480919149	1247	16629	888299	84361
white	chrXVII	8200001	8250000	0.0194563286707315	1247	18227	936816	35844
common	chrXVII	8250001	8300000	0.0299865488236891	895	19105	637119	60981
white	chrXVII	8250001	8300000	0.0310274371129463	895	20637	665121	32979
common	chrXVII	8300001	8350000	0.026739757364841	916	17580	657448	57032
white	chrXVII	8300001	8350000	0.0232016891053002	916	15791	680597	33883
common	chrXVII	8350001	8400000	0.0161992803165582	984	11385	702809	64711
white	chrXVII	8350001	8400000	0.0179922741210152	984	13279	738039	29481
white	chrXVII	8400001	8450000	0.0319363186687194	1015	24373	763175	28525
common	chrXVII	8400001	8450000	0.0291666781711704	1015	21127	724354	67346
common	chrXVII	8450001	8500000	0.0192850288104941	1021	14087	730463	65917
white	chrXVII	8450001	8500000	0.0198335996819509	1021	15166	764662	31718
common	chrXVII	8500001	8550000	0.0173373527239081	1124	13941	804102	72618
white	chrXVII	8500001	8550000	0.0177143730477891	1124	14836	837512	39208
common	chrXVII	8550001	8600000	0.0192933258553	854	11868	615135	50985
white	chrXVII	8550001	8600000	0.0199773242273804	854	12704	635921	30199
common	chrXVII	8600001	8650000	0.0154286848372585	1056	11661	755800	67880
white	chrXVII	8600001	8650000	0.0142582626293579	1056	11167	783195	40485
common	chrXVII	8650001	8700000	0.0105148233623291	783	5923	563300	47440
white	chrXVII	8650001	8700000	0.0138818330701393	783	8061	580687	30053
white	chrXVII	8700001	8750000	0.006769935091405	424	2159	318910	11810
common	chrXVII	8700001	8750000	0.0044724933407709	424	1355	302963	27757
white	chrXVII	8750001	8800000	0.0180982140351205	1152	15476	855112	43448
common	chrXVII	8750001	8800000	0.0177310740843972	1152	14695	828771	69789
common	chrXVII	8800001	8850000	0.0200546233897506	1110	15912	793433	72367
white	chrXVII	8800001	8850000	0.0235062966951686	1110	19513	830118	35682
common	chrXVII	8850001	8900000	0.0200644853474485	1297	18756	934786	76874
white	chrXVII	8850001	8900000	0.0181029450290129	1297	17552	969566	42094
common	chrXVII	8900001	8950000	0.019809213411995	961	13639	688518	61062
white	chrXVII	8900001	8950000	0.0229468414175807	961	16491	718661	30919
common	chrXVII	8950001	9000000	0.0205193963019311	952	13986	681599	60961
white	chrXVII	8950001	9000000	0.0216860217849285	952	15348	707737	34823
common	chrXVII	9000001	9050000	0.0241592799672712	766	13287	549975	47505
white	chrXVII	9000001	9050000	0.0249841110203169	766	14309	572724	24756
white	chrXVII	9050001	9100000	0.0174412552285511	1077	13906	797305	42755
common	chrXVII	9050001	9100000	0.0114411833812028	1077	8911	778853	61207
common	chrXVII	9100001	9150000	0.0134528265830326	995	9574	711672	64428
white	chrXVII	9100001	9150000	0.0153406332596148	995	11376	741560	34540
common	chrXVII	9150001	9200000	0.0118929064621057	1092	9327	784249	67511
white	chrXVII	9150001	9200000	0.0117128855377848	1092	9448	806633	45127
common	chrXVII	9200001	9250000	0.0108108795402276	886	6802	629181	61899
white	chrXVII	9200001	9250000	0.0094212590665701	886	6262	664667	26413
common	chrXVII	9250001	9300000	0.0349253782026249	733	18513	530073	41667
white	chrXVII	9250001	9300000	0.031072313144733	733	16886	543442	28298
common	chrXVII	9300001	9350000	0.0244602398440291	759	13211	540101	51919
white	chrXVII	9300001	9350000	0.0481283327817411	759	27194	565031	26989
white	chrXVII	9350001	9400000	0.0147420608250677	857	9432	639802	28658
common	chrXVII	9350001	9400000	0.0132591417064518	857	7954	599888	68572
common	chrXVII	9400001	9450000	0.0117931279500583	687	5809	492575	43285
white	chrXVII	9400001	9450000	0.0128631865880944	687	6531	507728	28132
common	chrXVII	9450001	9500000	0.0151181293413308	990	10717	708884	63316
white	chrXVII	9450001	9500000	0.0108430270411042	990	7994	737248	34952
common	chrXVII	9500001	9550000	0.0119475984412432	1047	8882	743413	73247
white	chrXVII	9500001	9550000	0.0140362933149742	1047	10989	782899	33761
common	chrXVII	9550001	9600000	0.0110895471452258	1211	9651	870279	74301
white	chrXVII	9550001	9600000	0.0120686326506609	1211	10877	901262	43318
common	chrXVII	9600001	9650000	0.0166706145672698	1163	13794	827444	79696
white	chrXVII	9600001	9650000	0.0166045918042669	1163	14351	864279	42861
white	chrXVII	9650001	9700000	0.0128977592607066	1191	11386	882789	46191
common	chrXVII	9650001	9700000	0.0131735756597605	1191	11264	855045	73935
common	chrXVII	9700001	9750000	0.0091212791166375	922	5974	654952	64208
white	chrXVII	9700001	9750000	0.0119907678086376	922	8224	685861	33299
common	chrXVII	9750001	9800000	0.0117722987104343	1031	8719	740637	63543
white	chrXVII	9750001	9800000	0.0154269071426346	1031	11886	770472	33708
common	chrXVII	9800001	9850000	0.020009718929629	1043	14906	744938	68602
white	chrXVII	9800001	9850000	0.01409689824698	1043	11008	780881	32659
common	chrXVII	9850001	9900000	0.0132890203945385	871	8201	617126	62254
white	chrXVII	9850001	9900000	0.0116187060860693	871	7562	650847	28533
common	chrXVII	9900001	9950000	0.0114899374601996	975	7957	692519	67981
white	chrXVII	9900001	9950000	0.0115192460230026	975	8365	726176	34324
common	chrXVII	9950001	10000000	0.0224117420788693	787	12585	561536	52324
white	chrXVII	9950001	10000000	0.02451948831861	787	14372	586146	27714
common	chrXVII	10000001	10050000	0.02053645936817	1055	15504	754950	67950
white	chrXVII	10000001	10050000	0.0181376565683854	1055	14233	784721	38179
white	chrXVII	10050001	10100000	0.0184861083649072	1002	13837	748508	33052
common	chrXVII	10050001	10100000	0.0235403973658274	1002	16815	714304	67256
common	chrXVII	10100001	10150000	0.0122847626856682	766	6772	551252	46228
white	chrXVII	10100001	10150000	0.0118289337938853	766	6719	568014	29466
common	chrXVII	10150001	10200000	0.0088065420026305	859	5390	612045	57975
white	chrXVII	10150001	10200000	0.0113583429086053	859	7315	644020	26000
common	chrXVII	10200001	10250000	0.0055590416330096	805	3207	576898	51002
white	chrXVII	10200001	10250000	0.0102807885748097	805	6116	594896	33004
common	chrXVII	10250001	10300000	0.0231846096002005	1115	18499	797900	71800
white	chrXVII	10250001	10300000	0.0249240502213771	1115	20699	830483	39217
common	chrXVII	10300001	10350000	0.0105218729456762	1115	8451	803184	66516
white	chrXVII	10300001	10350000	0.0130595448566711	1115	10733	821851	47849
white	chrXVII	10350001	10400000	0.0085746652967038	868	5533	645273	31767
common	chrXVII	10350001	10400000	0.0096691340667278	868	5997	620221	56819
common	chrXVII	10400001	10450000	0.0078643048410667	1158	6517	828681	74559
white	chrXVII	10400001	10450000	0.0066458056715684	1158	5711	859339	43901
common	chrXVII	10450001	10500000	0.0053855523922285	985	3789	703549	64751
white	chrXVII	10450001	10500000	0.0059724912482642	985	4400	736711	31589
common	chrXVII	10500001	10550000	0.0107286047455556	1047	8009	746509	70151
white	chrXVII	10500001	10550000	0.0120100724679468	1047	9372	780345	36315
common	chrXVII	10550001	10600000	0.0266198743399613	1030	19752	742002	61398
white	chrXVII	10550001	10600000	0.0235484739982057	1030	18007	764678	38722
common	chrXVII	10600001	10650000	0.0133946865066129	1024	9839	734545	64175
white	chrXVII	10600001	10650000	0.0118414499369884	1024	9011	760971	37749
white	chrXVII	10650001	10700000	0.0120766597142969	855	7672	635275	31625
common	chrXVII	10650001	10700000	0.0138433275391928	855	8402	606935	59965
common	chrXVII	10700001	10750000	0.0076983255558605	1016	5609	728600	63880
white	chrXVII	10700001	10750000	0.0070595396148882	1016	5312	752457	40023
common	chrXVII	10750001	10800000	0.0064599835914117	978	4496	695977	66863
white	chrXVII	10750001	10800000	0.0064517810647153	978	4703	728946	33894
common	chrXVII	10800001	10850000	0.0059632689813739	994	4212	706324	68996
white	chrXVII	10800001	10850000	0.009170382144156	994	6808	742390	32930
common	chrXVII	10850001	10900000	0.0066171407202696	917	4353	657837	57423
white	chrXVII	10850001	10900000	0.0076570438091458	917	5248	685382	29878
common	chrXVII	10900001	10950000	0.0069347441284419	1000	4905	707308	72692
white	chrXVII	10900001	10950000	0.005614096278062	1000	4185	745445	34555
white	chrXVII	10950001	11000000	0.0071206336751359	1030	5463	767207	36193
common	chrXVII	10950001	11000000	0.008064988948988	1030	5915	733417	69983
common	chrXVII	11000001	11050000	0.0054049142420273	903	3450	638308	66032
white	chrXVII	11000001	11050000	0.0051167157934772	903	3444	673088	31252
common	chrXVII	11050001	11100000	0.0051099438587924	887	3223	630731	61129
white	chrXVII	11050001	11100000	0.0028726368475459	887	1898	660717	31143
common	chrXVII	11100001	11150000	0.0061147119970649	1086	4800	784992	62088
white	chrXVII	11100001	11150000	0.0072899930754356	1086	5885	807271	39809
common	chrXVII	11150001	11200000	0.0047867396468036	1082	3708	774640	69320
white	chrXVII	11150001	11200000	0.0050508749346762	1082	4069	805603	38357
common	chrXVII	11200001	11250000	0.0058666620775108	819	3409	581080	57740
white	chrXVII	11200001	11250000	0.0078493963576836	819	4795	610875	27945
white	chrXVII	11250001	11300000	0.0165432481730772	1047	12906	780137	36523
common	chrXVII	11250001	11300000	0.0172558502692859	1047	12973	751803	64857
white	chrXVII	11300001	11350000	0.006375573902506	870	4109	644491	34109
common	chrXVII	11300001	11350000	0.0053211499703046	870	3324	624677	53923
common	chrXVII	11350001	11400000	0.0066618398928396	938	4481	672637	59003
white	chrXVII	11350001	11400000	0.0076110858492041	938	5306	697141	34499
common	chrXVII	11400001	11450000	0.0179756841947265	697	8982	499675	43985
white	chrXVII	11400001	11450000	0.0179783807976337	697	9239	513895	29765
common	chrXVII	11450001	11500000	0.0063620296957257	744	3391	533006	47314
white	chrXVII	11450001	11500000	0.0050606791935551	744	2791	551507	28813
common	chrXVII	11500001	11550000	0.0132850825482662	761	7144	537746	55834
white	chrXVII	11500001	11550000	0.0055394001948037	761	3145	567751	25829
common	chrXVII	11550001	11600000	0.0134295574220803	569	5417	403364	40456
white	chrXVII	11550001	11600000	0.0105722401167175	569	4500	425643	18177
white	chrXVII	11600001	11650000	0.01226812156379	805	7290	594223	33677
common	chrXVII	11600001	11650000	0.0139922513030632	805	8032	574032	53868
common	chrXVII	11650001	11700000	0.0342498323685975	824	20023	584616	58104
white	chrXVII	11650001	11700000	0.0290806002280382	824	17777	611301	31419
common	chrXVII	11700001	11750000	0.0127195837145109	1238	11276	886507	79133
white	chrXVII	11700001	11750000	0.0120860542549621	1238	11238	929832	35808
common	chrXVII	11750001	11800000	0.0082618641469684	714	4204	508844	48076
white	chrXVII	11750001	11800000	0.0048527111599149	714	2572	530013	26907
common	chrXVII	11800001	11850000	0.0116456569286757	763	6416	550935	44205
white	chrXVII	11800001	11850000	0.0080347603105634	763	4512	561560	33580
common	chrXVII	11850001	11900000	0.0142663197194252	864	8827	618730	55190
white	chrXVII	11850001	11900000	0.0176116618474007	864	11347	644289	29631
white	chrXVII	11900001	11950000	0.0049578052239917	833	3062	617612	32128
common	chrXVII	11900001	11950000	0.0053515321463562	833	3168	591980	57760
common	chrXVII	11950001	12000000	0.0278312999911904	606	12321	442703	29977
white	chrXVII	11950001	12000000	0.0292961450307776	606	13012	444154	28526
common	chrXVII	12000001	12050000	0.0198610091784682	609	8768	441468	33552
white	chrXVII	12000001	12050000	0.0183931260597214	609	8342	453539	21481
common	chrXVII	12050001	12100000	0.0403745710069506	644	19070	472327	29993
white	chrXVII	12050001	12100000	0.0369203261517391	644	17469	473154	29166
common	chrXVII	12100001	12150000	0.0427019301961189	400	12400	290385	21615
white	chrXVII	12100001	12150000	0.0405030446905555	400	11926	294447	17553
common	chrXVII	12150001	12200000	0.0418119092608739	694	20955	501173	40147
white	chrXVII	12150001	12200000	0.0451123929248989	694	23541	521830	19490
white	chrXVII	12200001	12250000	0.0133096452746292	543	5364	403016	20524
common	chrXVII	12200001	12250000	0.011819831880849	543	4591	388415	35125
common	chrXVII	12250001	12300000	0.0152493318718671	566	6191	405985	35495
white	chrXVII	12250001	12300000	0.0147732735897539	566	6238	422249	19231
common	chrXVII	12300001	12350000	0.0054028959715843	1146	4469	827149	66731
white	chrXVII	12300001	12350000	0.0045688566032389	1146	3902	854043	39837
common	chrXVII	12350001	12400000	0.0133456561922365	875	8303	622150	60350
white	chrXVII	12350001	12400000	0.0113704469030934	875	7456	655735	26765
common	chrXVII	12400001	12450000	0.0091367961406403	786	5072	555118	57962
white	chrXVII	12400001	12450000	0.0089580755266056	786	5270	588296	24784
common	chrXVII	12450001	12500000	0.0082006373516855	819	4789	583979	54841
white	chrXVII	12450001	12500000	0.0057675949342192	819	3519	610133	28687
common	chrXVII	12500001	12550000	0.0118569151018148	877	7452	628494	55566
white	chrXVII	12500001	12550000	0.0067528558349823	877	4433	656463	27597
white	chrXVII	12550001	12600000	0.0028840214481876	924	1989	689662	31058
common	chrXVII	12550001	12600000	0.0090347391438269	924	5925	655802	64918
common	chrXVII	12600001	12650000	0.0146217418944691	836	8809	602459	49621
white	chrXVII	12600001	12650000	0.0096848835096487	836	6023	621897	30183
common	chrXVII	12650001	12700000	0.0034963197890744	882	2196	628089	59871
white	chrXVII	12650001	12700000	0.0033397873985015	882	2182	653335	34625
common	chrXVII	12700001	12750000	0.0035704348763458	952	2451	686471	56089
white	chrXVII	12700001	12750000	0.003612655584093	952	2560	708620	33940
common	chrXVII	12750001	12800000	0.017238042224126	935	11489	666491	62809
white	chrXVII	12750001	12800000	0.012531263587015	935	8733	696897	32403
common	chrXVII	12800001	12850000	0.0076238742243843	767	4164	546179	52081
white	chrXVII	12800001	12850000	0.0087253221664148	767	4984	571211	27049
white	chrXVII	12850001	12900000	0.0160719103433213	628	7506	467026	22814
common	chrXVII	12850001	12900000	0.0150893889531263	628	6786	449720	40120
common	chrXVII	12900001	12950000	0.0126926687999036	1017	9274	730658	62602
white	chrXVII	12900001	12950000	0.0104117224353858	1017	7853	754246	39014
common	chrXVII	12950001	13000000	0.0121026346401313	1025	9010	744466	55034
white	chrXVII	12950001	13000000	0.0135010028300482	1025	10252	759351	40149
common	chrXVII	13000001	13050000	0.0094650960602115	935	6347	670569	58731
white	chrXVII	13000001	13050000	0.0113315226833138	935	7827	690728	38572
common	chrXVII	13050001	13100000	0.0139717624111759	748	7507	537298	46142
white	chrXVII	13050001	13100000	0.0145298805357091	748	8037	553136	30304
common	chrXVII	13100001	13150000	0.0138310804681121	768	7623	551150	47890
white	chrXVII	13100001	13150000	0.0161194511080698	768	9199	570677	28363
white	chrXVII	13150001	13200000	0.0188178440687819	738	10358	550435	25205
common	chrXVII	13150001	13200000	0.0200154038150242	738	10473	523247	52393
common	chrXVII	13200001	13250000	0.0201139939702031	698	10054	499851	44589
white	chrXVII	13200001	13250000	0.0190860168538353	698	9927	520119	24321
common	chrXVII	13250001	13300000	0.0148850815775605	898	9688	650853	49587
white	chrXVII	13250001	13300000	0.0132979165690286	898	8796	661457	38983
common	chrXVII	13300001	13350000	0.0231095922227014	928	15323	663058	60782
white	chrXVII	13300001	13350000	0.0231307420084027	928	15922	688348	35492
common	chrXVII	13350001	13400000	0.0159442831418148	1001	11307	709157	71623
white	chrXVII	13350001	13400000	0.0147482545283869	1001	11092	752089	28691
common	chrXVII	13400001	13450000	0.0152886564236678	1065	11692	764750	65950
white	chrXVII	13400001	13450000	0.0148926410245131	1065	11850	795695	35005
white	chrXVII	13450001	13500000	0.023626497586471	1141	20107	851036	38944
common	chrXVII	13450001	13500000	0.0251107756434154	1141	20543	818095	71885
common	chrXVII	13500001	13550000	0.0279219138552374	1059	20997	751990	74030
white	chrXVII	13500001	13550000	0.0294267829112846	1059	23340	793155	32865
common	chrXVII	13550001	13600000	0.0104389216475805	985	7246	694133	74167
white	chrXVII	13550001	13600000	0.0093500880096232	985	6879	735715	32585
common	chrXVII	13600001	13650000	0.0069714309482215	938	4693	673176	58464
white	chrXVII	13600001	13650000	0.0077375619832352	938	5424	700996	30644
common	chrXVII	13650001	13700000	0.0281472241817262	924	18594	660598	60122
white	chrXVII	13650001	13700000	0.0310523935277725	924	21283	685390	35330
common	chrXVII	13700001	13750000	0.0250784891213866	997	17805	709971	67689
