CHROM	POS	WEIR_AND_COCKERHAM_FST	outliers
chrXIX	19827099	0.00900901	FALSE
chrXIX	19829769	-0.0123457	FALSE
chrXIX	19832951	-0.031746	FALSE
chrXIX	19860227	0	FALSE
chrXIX	19870950	-0.0526316	FALSE
chrXIX	19871525	0	FALSE
chrXIX	19892928	0.0555556	FALSE
chrXIX	19903806	0	FALSE
chrXIX	19905560	-0.0526316	FALSE
chrXIX	19914082	0	FALSE
chrXIX	19919281	0	FALSE
chrXIX	19942124	-0.021021	FALSE
chrXIX	19950711	0	FALSE
chrXIX	19954827	-0.0323716	FALSE
chrXIX	19956264	0	FALSE
chrXIX	19960841	-0.0526316	FALSE
chrXIX	19967173	0	FALSE
chrXIX	19968810	0.373781	TRUE
chrXIX	19971216	0	FALSE
chrXIX	19979944	0	FALSE
chrXIX	19991711	0.0969058	FALSE
chrXIX	19992239	0.363799	TRUE
chrXIX	19992273	0.191919	FALSE
chrXIX	19993494	0	FALSE
chrXIX	19993588	0.122807	FALSE
chrXIX	20000019	0.0555556	FALSE
chrXIX	20012227	0	FALSE
chrXIX	20016728	0	FALSE
chrXIX	20027980	0	FALSE
chrXIX	20035180	0.214976	FALSE
chrXIX	20070082	0.166667	FALSE
chrXIX	20073219	0.166667	FALSE
chrXIX	20080903	0	FALSE
chrXIX	20091260	0	FALSE
chrXIX	20093751	0	FALSE
chrXIX	20096686	0	FALSE
chrXIX	20100343	0	FALSE
chrXIX	20106950	0	FALSE
chrXIX	20107157	0.0555556	FALSE
chrXIX	20109365	0	FALSE
chrXIX	20112545	0	FALSE
chrXIX	20124109	0.0338164	FALSE
chrXIX	20128375	0	FALSE
chrXIX	20131039	0	FALSE
chrXIX	20134790	0.0555556	FALSE
chrXIX	20138900	0	FALSE
chrXIX	20157279	-0.031746	FALSE
chrXIX	20183840	0.0686275	FALSE
chrXIX	20193795	0.0522876	FALSE
chrXIX	20206491	0	FALSE
chrXIX	20206511	0	FALSE
chrXIX	20216906	0	FALSE
chrXIX	20224625	0.00900901	FALSE
chrXIX	20249694	0	FALSE
chrXIX	20250268	0	FALSE
chrXIX	20259166	0.111111	FALSE
chrXIX	20260897	0.0555556	FALSE
chrXIX	20269221	0	FALSE
chrXIX	20299553	0	FALSE
chrXIX	20300940	0	FALSE
chrXIX	20314015	0.0555556	FALSE
chrXIX	20319471	0.111111	FALSE
chrXIX	20334456	-0.031746	FALSE
chrXIX	20336585	0.131944	FALSE
chrXIX	20363092	0	FALSE
chrXIX	20369440	0	FALSE
chrXIX	20373305	0.057971	FALSE
chrXIX	20384732	-0.010101	FALSE
chrXIX	20386709	0	FALSE
chrXIX	20393810	0	FALSE
chrXIX	20410591	0	FALSE
chrXIX	20412978	-0.00854701	FALSE
chrXIX	20417536	0	FALSE
chrXIX	20440007	0	FALSE
chrXIX	20440260	-0.08	FALSE
chrXIX	20467074	0.0185185	FALSE
chrXIX	20477776	-0.0353535	FALSE
chrXIX	20484997	0.0185185	FALSE
chrXIX	20485039	0	FALSE
chrXIX	20487956	-0.0042735	FALSE
chrXIX	20494497	0	FALSE
chrXIX	20518168	-6.93889e-17	FALSE
chrXIX	20521390	0.0555556	FALSE
chrXIX	20550339	0.104938	FALSE
chrXIX	20573725	0.317739	TRUE
chrXIX	20577763	-0.031746	FALSE
chrXIX	20580044	0.057971	FALSE
